,mention,anchor_type,mention_token_id,mention_character_id,eventclass,Patient_offsets,Agent_offsets,Location_offsets,Time_offsets,AgentPatient_offsets,Benefactive_offsets,Cargo_offsets,Source_offsets,Target_offsets,Path_offsets,Instrument_offsets,mention_span,mention_span_ids,eventclass_no_number,last_token_id
2271,maeckende,0,48-80,12905-12914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2272,",",0,48-81,12915-12916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2273,soo,0,48-82,12917-12920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2274,die,0,48-83,12921-12924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2275,gesonden,0,48-84,12925-12933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2276,werden,0,48-85,12934-12940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2277,",",0,48-86,12941-12942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2278,dat,0,48-87,12943-12946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2279,tegen,0,48-88,12947-12952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2280,Martij,0,48-89,12953-12959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2281,toecomende,0,48-90,12960-12970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2282,omtrent,0,48-91,12971-12978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2283,5000,0,48-92,12979-12983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2284,.,0,48-93,12984-12985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2285,tpicol,0,48-94,12986-12992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2286,picol,0,48-94.1,12987-12992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2287,wever,0,48-95,12993-12998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2288,in,0,48-96,12999-13001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2289,Doorraedt,isOfType,48-97,13002-13011,BeingAtAPlace,['48-92[150]'],None,None,None,None,None,None,None,None,None,None,Doorraedt,['48-97'],BeingAtAPlace,48-97
2290,sullen,0,48-98,13012-13018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2291,hebben,0,48-99,13019-13025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2292,.,0,48-100,13026-13027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2293,Noch,0,48-101,13028-13032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2294,geldt,0,48-102,13033-13038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2295,noch,0,48-103,13039-13043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2296,cleeden,0,48-104,13044-13051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2297,connen,0,48-105,13052-13058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2298,derrewaerts,0,48-106,13059-13070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2299,seijnden,0,48-107,13071-13079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2300,voor,0,48-108,13080-13084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2301,dat,0,48-109,13085-13088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2302,nieuw,0,48-110,13089-13094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2303,secours,0,48-111,13095-13102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2304,van,0,48-112,13103-13106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2305,Nederlandt,0,48-113,13107-13117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2306,ende,0,48-114,13118-13122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2307,Choromandel,0,48-115,13123-13134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2308,becomen,0,48-116,13135-13142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2309,„,0,49-1,13143-13144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2310,32,0,49-2,13145-13147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2311,„,0,49-3,13148-13149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2312,4,0,49-4,13150-13151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2313,.,0,49-5,13152-13153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2314,=,0,49-6,13154-13155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2315,Den,0,50-1,13156-13159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2316,oppercoopman,0,50-2,13160-13172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2317,van,0,50-3,13173-13176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2318,Jambij,0,50-4,13177-13183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2319,Cornelis,0,50-5,13184-13192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2320,vander,0,50-6,13193-13199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2321,Hoeff,0,50-7,13200-13205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2322,aduiseert,0,50-8,13206-13215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2323,ons,0,50-9,13216-13219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2324,",",0,50-10,13220-13221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2325,hoe,0,50-11,13222-13225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2326,vanden,0,50-12,13226-13232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2327,Coninck,0,50-13,13233-13240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2328,van,0,50-14,13241-13244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2329,Jambij,0,50-15,13245-13251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2330,versocht,0,50-16,13252-13260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2331,heeft,0,50-17,13261-13266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2332,recompense,0,50-18,13267-13277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2333,voor,0,50-19,13278-13282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2334,onsen,0,50-20,13283-13288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2335,gepresteerden,0,50-21,13289-13302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2336,dienst,0,50-22,13303-13309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2337,",",0,50-23,13310-13311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2338,opt,0,50-24,13312-13315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2339,',0,50-25,13316-13317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2340,Exploict,0,50-26,13318-13326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2341,naer,0,50-27,13327-13331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2342,Dalimban,0,50-28,13332-13340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2343,",",0,50-29,13341-13342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2344,maer,0,50-30,13343-13347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2345,heeft,0,50-31,13348-13353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2346,niet,0,50-32,13354-13358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2347,anders,0,50-33,13359-13365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2348,connen,0,50-34,13366-13372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2349,obtineren,0,50-35,13373-13382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2350,dan,0,50-36,13383-13386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2351,uijtstel,0,50-37,13387-13395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2352,van,0,50-38,13396-13399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2353,betalinge,0,50-39,13400-13409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2354,des,0,50-40,13410-13413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2355,Tols,0,50-41,13414-13418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2356,",",0,50-42,13419-13420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2357,tot,0,50-43,13421-13424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2358,dat,0,50-44,13425-13428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2359,de,0,50-45,13429-13431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2360,Coninck,0,50-46,13432-13439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2361,Antwoordt,0,50-47,13440-13449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2362,op,0,50-48,13450-13452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2363,sijn,0,50-49,13453-13457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2364,versouck,0,50-50,13458-13466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2365,van,0,50-51,13467-13470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2366,Nieuw,0,50-52,13471-13476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2367,secours,0,50-53,13477-13484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2368,tegen,0,50-54,13485-13490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2369,Palimban,0,50-55,13491-13499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2370,becompt,0,50-56,13500-13507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2371,;,0,50-57,13508-13509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2372,Velck,0,50-58,13510-13515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2373,secours,0,50-59,13516-13523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2374,den,0,50-60,13524-13527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2375,Coninck,0,50-61,13528-13535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2376,van,0,50-62,13536-13539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2377,ons,0,50-63,13540-13543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2378,ongetwijffelt,0,50-64,13544-13557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2379,",",0,50-65,13558-13559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2380,met,0,50-66,13560-13563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2381,dier,0,50-67,13564-13568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2382,Intentie,0,50-68,13569-13577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2383,versoeckt,0,50-69,13578-13587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2384,",",0,50-70,13588-13589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2385,als,0,50-71,13590-13593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2386,wel,0,50-72,13594-13597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2387,e,0,50-73,13598-13599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2388,e,0,50-74,13600-13601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2389,vn,0,50-75,13602-13604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2390,e,0,50-76,13605-13606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2391,weetende,0,50-77,13607-13615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2392,",",0,50-78,13616-13617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2393,niet,0,50-79,13618-13622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2394,becomen,0,50-80,13623-13630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2395,en,0,50-81,13631-13633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2396,sal,0,50-82,13634-13637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2397,",",0,50-83,13638-13639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2398,op,0,50-84,13640-13642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2399,dat,0,50-85,13643-13646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2400,bij,0,50-86,13647-13650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2401,onse,0,50-87,13651-13655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2402,beijgeringh,0,50-88,13656-13667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2403,oorsaecke,0,50-89,13668-13677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2404,mocht,0,50-90,13678-13683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2405,capteren,0,50-91,13684-13692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2406,",",0,50-92,13693-13694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2407,ons,0,50-93,13695-13698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2408,de,0,50-94,13699-13701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2409,belooffde,0,50-95,13702-13711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2410,vrijheijt,0,50-96,13712-13721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2411,van,0,50-97,13722-13725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2412,toll,0,50-98,13726-13730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2413,voor,0,50-99,13731-13735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2414,10,0,50-100,13736-13738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2415,.,0,50-101,13739-13740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2416,a,0,50-102,13741-13742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2417,12,0,50-103,13743-13745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2418,.,0,50-104,13746-13747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2419,Jaren,0,50-105,13748-13753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2420,te,0,50-106,13754-13756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2421,ontseggen,0,50-107,13757-13766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2422,",",0,50-108,13767-13768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2423,ofte,0,50-109,13769-13773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2424,soo,0,50-110,13774-13777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2425,schoon,0,50-111,13778-13784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2426,andermael,0,50-112,13785-13794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2427,eenich,0,50-113,13795-13801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2428,secours,0,50-114,13802-13809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2429,sonden,0,50-115,13810-13816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2430,",",0,50-116,13817-13818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2431,dat,0,50-117,13819-13822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2432,het,0,50-118,13823-13826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2433,selue,0,50-119,13827-13832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2434,emmers,0,50-120,13833-13839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2435,dog,0,50-121,13840-13843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2436,vruchteloos,0,50-122,13844-13855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2437,als,0,50-123,13856-13859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2438,t'voorgaen,0,50-124,13860-13870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2439,soude,0,50-125,13871-13876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2440,doen,0,50-126,13877-13881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2441,slijten,0,50-127,13882-13889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2442,ende,0,50-128,13890-13894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2443,eventeren,0,50-129,13895-13904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2444,;,0,50-130,13905-13906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2445,DWijle,0,50-131,13907-13913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2446,wij,0,50-132,13914-13917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2447,voorseecker,0,50-133,13918-13929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2448,souden,0,50-134,13930-13936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2449,dat,0,50-135,13937-13940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2450,het,0,50-136,13941-13944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2451,die,0,50-137,13945-13948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2452,van,0,50-138,13949-13952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2453,Jambij,0,50-139,13953-13959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2454,met,0,50-140,13960-13963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2455,die,0,50-141,13964-13967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2456,van,0,50-142,13968-13971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2457,Palimban,0,50-143,13972-13980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2458,in,0,50-144,13981-13983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2459,ernst,0,50-145,13984-13989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2460,niet,0,50-146,13990-13994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2461,en,0,50-147,13995-13997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2462,meenen,0,50-148,13998-14004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2463,",",0,50-149,14005-14006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2464,ende,0,50-150,14007-14011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2465,oock,0,50-151,14012-14016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2466,rbel,0,50-152,14017-14021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2467,van,0,50-153,14022-14025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2468,daer,0,50-154,14026-14030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2469,sullen,0,50-155,14031-14037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2470,blijven,0,50-156,14038-14045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2471,.,0,50-157,14046-14047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2472,Voor,0,50-158,14048-14052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2473,tedoen,0,50-159,14053-14059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2474,van,0,50-160,14060-14063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2475,dEngelschen,0,50-161,14064-14075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2476,Engelschen,0,50-161.1,14065-14075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2477,sijn,0,50-162,14076-14080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2478,voor,0,50-163,14081-14085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2479,desen,0,50-164,14086-14091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2480,Ingeleijdt,0,50-165,14092-14102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2481,geweest,0,50-166,14103-14110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2482,",",0,50-167,14111-14112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2483,anders,0,50-168,14113-14119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2484,souden,0,50-169,14120-14126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2485,dien,0,50-170,14127-14131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2486,folije,0,50-171,14132-14138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2487,niet,0,50-172,14139-14143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2488,begonnen,0,50-173,14144-14152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2489,hebben,0,50-174,14153-14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2490,.,0,50-175,14160-14161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2491,Voor,0,50-176,14162-14166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2492,die,0,50-177,14167-14170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2493,van,0,50-178,14171-14174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2494,Palimban,0,50-179,14175-14183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2495,sijn,0,50-180,14184-14188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2496,de,0,50-181,14189-14191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2497,Jambinesen,0,50-182,14192-14202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2498,tegenwoordich,0,50-183,14203-14216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2499,vrij,0,50-184,14217-14221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2500,wat,0,50-185,14222-14225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2501,bevreest,0,50-186,14226-14234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2502,",",0,50-187,14235-14236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2503,oor,0,50-188,14237-14240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2504,desen,0,50-189,14241-14246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2505,hebben,0,50-190,14247-14253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2506,d'onse,0,50-191,14254-14260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2507,verscheijden,0,50-192,14261-14273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2508,Schepen,0,50-193,14274-14281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2509,ledich,0,50-194,14282-14288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2510,van,0,50-195,14289-14292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2511,daer,0,50-196,14293-14297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2512,herwaertse,0,50-197,14298-14308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2513,gesonden,isOfType,50-198,14309-14317,Transportation,['50-194'],['50-191'],None,None,None,None,None,['50-196'],['50-197'],None,['50-192[151]'],gesonden,['50-198'],Transportation,50-198
2514,",",0,50-199,14318-14319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2515,ende,0,50-200,14320-14324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2516,nu,0,50-201,14325-14327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2517,versoecken,0,50-202,14328-14338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2518,sij,0,50-203,14339-14342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2519,andere,0,50-204,14343-14349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2520,",",0,50-205,14350-14351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2521,soo,0,50-206,14352-14355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2522,om,0,50-207,14356-14358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2523,de,0,50-208,14359-14361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2524,Peper,0,50-209,14362-14367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2525,van,0,50-210,14368-14371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2526,daer,0,50-211,14372-14376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2527,te,0,50-212,14377-14379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2528,lichten,0,50-213,14380-14387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2529,",",0,50-214,14388-14389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2530,als,0,50-215,14390-14393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2531,om,0,50-216,14394-14396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
2532,Compes,0,50-217,14397-14403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Span
